"title","url","maker","type","year","km","price" 
"Mercedes Benz C300 Sports","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/9/21/mercedes-benz-c300-sports-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA5&pos=226","Mercedes-Benz","C-Class","2014","95,000","50000"
"Mercedes-Benz///AMG","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/12/7/mercedes-benzamg-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA5&pos=227","Mercedes-Benz","C-Class","2016","19,000","95000"
"C200 Avantgarde AMG Kit","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/12/6/c200-avantgarde-amg-kit-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA5&pos=228","Mercedes-Benz","C-Class","2013","58,210","63000"
"GCC! FIRST OWNER! Very clean Mercedes C class...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/12/31/2015-mercedes-c-180-gcc-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA5&pos=229","Mercedes-Benz","C-Class","2015","134,386","77000"
"C 200 mint condition under warranty","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/12/31/c-200-mint-condition-under-warranty-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA5&pos=230","Mercedes-Benz","C-Class","2017","48,000","136500"
"MERCEDES BENZ C-CLASS 2015 AMERICAN SPECS","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/12/4/mercedes-benz-c-class-2015-american-specs-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA5&pos=231","Mercedes-Benz","C-Class","2015","83,500","75000"
"C300 2015 AMERICAN Spec Orgeinal Paint 59000 ...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2019/1/8/c300-2015-american-spec-orgeinal-paint-590-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA5&pos=232","Mercedes-Benz","C-Class","2015","59,000","83000"
"Mercedes Benz ///AMG","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/12/16/mercedes-benz-amg-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA5&pos=233","Mercedes-Benz","C-Class","2016","59,600","102000"
"C200 panoramic AMG look 2014","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/12/29/c200-panoramic-amp-amg-look-2014-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMA%3D%3D&pos=235","Mercedes-Benz","C-Class","2014","101,000","54000"
"Mercedes classy C200 Kompressor","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/12/28/c-230-for-sale-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMA%3D%3D&pos=236","Mercedes-Benz","C-Class","2004","142,000","14500"
"C 180 USA import","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/11/22/mb-c250-amg-gcc-no-accident-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMA%3D%3D&pos=237","Mercedes-Benz","C-Class","1999","382,900","34900"
"Mercedes Benz C180","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/12/30/mercedes-benz-c180-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMA%3D%3D&pos=238","Mercedes-Benz","C-Class","2005","148,000","15000"
"0% DOWNPAYMENT MERCEDES C250 COUPE","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/7/8/emi-1038-0-downpayment-mercedes-c300-amg-b-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMA%3D%3D&pos=239","Mercedes-Benz","C-Class","2015","71,150","59500"
"mercdes c200 full options","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/11/21/mercdes-c200-full-options-under-warranty-2-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMA%3D%3D&pos=240","Mercedes-Benz","C-Class","2013","55,000","90000"
"C32","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/12/26/c32-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMA%3D%3D&pos=241","Mercedes-Benz","C-Class","2003","180,500","15000"
"Mercedes Benz C300  AMG 2018","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/1/24/mercedes-benz-c300-2016-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMA%3D%3D&pos=242","Mercedes-Benz","C-Class","2018","12,000","125000"
"clean title","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/12/25/clean-title-2-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMA%3D%3D&pos=243","Mercedes-Benz","C-Class","2013","100,000","48000"
"C280 2009, single owner, immaculate","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/11/16/c280-2009-single-owner-immaculate-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMA%3D%3D&pos=244","Mercedes-Benz","C-Class","2009","220,000","19999"
"Benz C230, GCC in perfect condition","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/11/29/benz-c230-gcc-in-perfect-condition-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMA%3D%3D&pos=245","Mercedes-Benz","C-Class","2003","300,000","10500"
"Mercedes Banz C300","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/4/6/mercedes-banz-c300-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMA%3D%3D&pos=246","Mercedes-Benz","C-Class","2016","43,000","94000"
"GCC 2014 C200 Avantgarde, Panorama, Low Milea...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/12/24/gcc-2015-c200-panorama-4-cameras-low-milea-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMA%3D%3D&pos=247","Mercedes-Benz","C-Class","2014","50,100","62000"
"Mercedes 2012 C 350 Aventgarde GCC / perfect ...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/12/24/2012-mercedes-benz-c350-gcc-perfect-condit-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMA%3D%3D&pos=248","Mercedes-Benz","C-Class","2012","196,000","50000"
"Mercedes C-Class 250 2010 AMG Kit (GCC)","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/12/23/mercedes-c-class-250-2010-amg-kit-gcc--2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMA%3D%3D&pos=249","Mercedes-Benz","C-Class","2010","131,000","35000"
"Sold","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/12/17/c350-gcc-mint-condition-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMA%3D%3D&pos=250","Mercedes-Benz","C-Class","2009","1,111,111","1111111"
"Mercedes C200 -2012 Avantgarde - GCC","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/12/23/c200-gcc-low-mileage-61000-km-full-history-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMA%3D%3D&pos=251","Mercedes-Benz","C-Class","2012","61,300","58000"
"2017 MERCEDES BENZ C 200,GCC SPECS,FULL SERVI...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/12/11/2017-mercedes-benz-c-200-gcc-specs-full-se-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMA%3D%3D&pos=252","Mercedes-Benz","C-Class","2017","23,000","205000"
"C63 AMG MATT BLACK EDITION 1","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/11/27/c63-amg-matt-black-edition-1-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMA%3D%3D&pos=253","Mercedes-Benz","C-Class","2012","108,000","119000"
"MERCEDES C-200","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/12/30/mercedes-c-200-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMA%3D%3D&pos=254","Mercedes-Benz","C-Class","2015","147,000","115000"
"999 monthly zero down payment C300 4Matic","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/10/29/999-monthly-zero-down-payment-c300-4matic-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMA%3D%3D&pos=255","Mercedes-Benz","C-Class","2014","125,000","49500"
"Mercedes C200 GCC with Nevigation Avantgarde ...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/12/16/mercedes-c200-gcc-with-nevigation-avantgar-2-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMA%3D%3D&pos=256","Mercedes-Benz","C-Class","2013","86,500","54000"
"Mercedes-Benz C200 GCC AMG Kit","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/11/13/mercedes-benz-c200-gcc-amg-kit-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMA%3D%3D&pos=257","Mercedes-Benz","C-Class","2016","112,000","112000"
"C 200 2015 GCC","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/12/16/c-200-2015-under-agency-gargash-warranty-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMA%3D%3D&pos=258","Mercedes-Benz","C-Class","2015","82,000","85000"
"63 Body Kit C300 VERY CLEAN","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/11/10/63-body-kit-c300-very-clean-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMA%3D%3D&pos=259","Mercedes-Benz","C-Class","2016","42,000","90000"
"C300 Cope new white inside black","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/6/22/c300-cope-new-white-inside-black-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMQ%3D%3D&pos=261","Mercedes-Benz","C-Class","2017","18,000","140000"
"Mercedes د","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/11/8/mercedes-c200-2017-amg-kit-360-camera-gcc-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMQ%3D%3D&pos=262","Mercedes-Benz","C-Class","1975","450,000","145000"
"C63s Edition 1","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/11/8/c63s-edition-1-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMQ%3D%3D&pos=263","Mercedes-Benz","C-Class","2015","69,000","210000"
"Mercedes C250 Import for Japan","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/12/12/mercedes-c250-import-for-japan-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMQ%3D%3D&pos=264","Mercedes-Benz","C-Class","2008","78,000","30000"
"mohammad jamil","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/12/11/mohammad-jamil-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMQ%3D%3D&pos=265","Mercedes-Benz","C-Class","2009","185,000","30000"
"BENZ C200 GCC  SPEC","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/12/11/benz-c200-gcc-spec-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMQ%3D%3D&pos=266","Mercedes-Benz","C-Class","2012","140,000","42500"
"C Class 350 for sale","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/12/8/c-class-350-for-sale-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMQ%3D%3D&pos=267","Mercedes-Benz","C-Class","2011","168,000","35000"
"c180 2012 panaromic sunroof  ACCIDENT FREE","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/12/8/c180-2012-lady-driven-accident-free-monthl-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMQ%3D%3D&pos=268","Mercedes-Benz","C-Class","2012","105,000","43500"
"Mercedez C230 2006 GCC full option,agency mai...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/12/6/mercedez-c230-2006-gcc-agency-maintained-i-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMQ%3D%3D&pos=269","Mercedes-Benz","C-Class","2006","123,000","18000"
"C-Class AMG- GCC- with 360 degrees camera etc...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/12/6/c-class-amg-gcc-with-360-degrees-camera-et-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMQ%3D%3D&pos=270","Mercedes-Benz","C-Class","2017","18,000","149000"
"Mercedes C200","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/12/5/mercedes-c200-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMQ%3D%3D&pos=271","Mercedes-Benz","C-Class","2014","79,000","60000"
"Corolla 2011 - GCC - Mint Condition - Low Mil...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/12/3/mercedes-benz-c230-gcc-mint-condition-low--2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMQ%3D%3D&pos=272","Mercedes-Benz","C-Class","2011","135,000","25500"
"Must See!! Mercedes-Benz C400 4-MATIC 2015","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/12/2/mercedes-benz-c400-4-matic-2015-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMQ%3D%3D&pos=273","Mercedes-Benz","C-Class","2015","55,000","118000"
"2015 C200 AMG","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/12/2/c200-amg-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMQ%3D%3D&pos=274","Mercedes-Benz","C-Class","2015","102,000","92000"
"C Class Kompressor in amazing condition","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/12/2/mercedes-c-class-230-in-amazing-condition-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMQ%3D%3D&pos=275","Mercedes-Benz","C-Class","2007","72,000","19500"
"Mercedes Benz C 300 2015","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/10/26/mercedes-benz-c-300-2015-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMQ%3D%3D&pos=276","Mercedes-Benz","C-Class","2015","72,053","80000"
"Mercedes Benz/C300/2013","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/11/30/ahmad-youssef-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMQ%3D%3D&pos=277","Mercedes-Benz","C-Class","2013","170,000","47500"
"Mercedes coupe excellant 2013","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/11/30/mercedes-coupe-excellant-2013-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMQ%3D%3D&pos=278","Mercedes-Benz","C-Class","2013","163,000","100000"
"Mercedes Benz C200 / AMG + , Under Warranty.","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/11/27/mercedes-benz-c200-amg--2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMQ%3D%3D&pos=279","Mercedes-Benz","C-Class","2014","54,100","95000"
"Mercedes Benz C230 Kompressor 2004","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/11/27/mercedes-benz-c230-kompressor-2004-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMQ%3D%3D&pos=280","Mercedes-Benz","C-Class","2004","299,000","7000"
"C300 Coupe - Under warranty GCC","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/11/26/c300-coupe-under-warranty-gcc-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMQ%3D%3D&pos=281","Mercedes-Benz","C-Class","2017","35,800","185000"
"C200","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/11/25/c200-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMQ%3D%3D&pos=282","Mercedes-Benz","C-Class","2016","123,000","120000"
"SUPER CLEAN C300 MERCEDES IN C63 AMG KIT","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/11/22/super-clean-c300-mercedes-in-c63-amg-kit-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMQ%3D%3D&pos=283","Mercedes-Benz","C-Class","2015","57,819","78000"
"مرسيدس C300  /AMGأمريكي موديل 2017 نظيف جدا ا...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/10/18/%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3-c300-amg%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D9%8A-%D9%85%D9%88%D8%AF%D9%8A%D9%84-2017-%D9%86%D8%B8%D9%8A%D9%81-%D8%AC%D8%AF%D8%A7--2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMQ%3D%3D&pos=284","Mercedes-Benz","C-Class","2017","35,000","130000"
"Blue Mercedes C300 AMG 2018 1000km","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2017/11/21/mercedes-c300-amg-kit-2016-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMQ%3D%3D&pos=285","Mercedes-Benz","C-Class","2018","1,000","145000"
"Beautiful Mercedes C300 for sale at a good pr...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/11/22/beautiful-mercedes-c300-for-sale-at-a-good-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMg%3D%3D&pos=287","Mercedes-Benz","C-Class","2010","160,000","27000"
"Merc C200 AMG+ - Lowest mileage - New Tires -...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/12/merc-c200-amg-lowest-mileage-new-tires-gar-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMg%3D%3D&pos=288","Mercedes-Benz","C-Class","2014","33,000","96000"
"Mercedes Benz C200 AMG 2009 low mileage 10500...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/11/19/mercedes-benz-c200-amg-2009-low-mileage-10-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMg%3D%3D&pos=289","Mercedes-Benz","C-Class","2009","105,000","29000"
"C200 2009, MINT CONDITION","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/11/19/c200-2009-mint-condition-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMg%3D%3D&pos=290","Mercedes-Benz","C-Class","2009","197,000","25500"
"1973 Lincoln continental","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/10/30/mercedes-c250-2015-amg-coupe-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMg%3D%3D&pos=291","Mercedes-Benz","C-Class","2015","9,500","27000"
"C300 2015 full options,  lady driven low mila...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/9/21/2017-c300-coupe-1000-kms-only-brand-new-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMg%3D%3D&pos=292","Mercedes-Benz","C-Class","2015","15,000","86000"
"Mercedes C300","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/11/13/mercedes-c300-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMg%3D%3D&pos=293","Mercedes-Benz","C-Class","2014","115,000","55000"
"Mercedes C200 Model 2012","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/11/12/mercedes-c200-model-2012-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMg%3D%3D&pos=294","Mercedes-Benz","C-Class","2012","145,000","42000"
"Mercedes C300 AMG 2010 in Perfect Condition","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/29/mercedes-c300-amg-2010-in-perfect-conditio-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMg%3D%3D&pos=295","Mercedes-Benz","C-Class","2010","176,000","28000"
"merceds Benz C 300  model 2015 perfect condit...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/10/4/merceds-benz-c-300-model-2015-perfect-cond-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMg%3D%3D&pos=296","Mercedes-Benz","C-Class","2015","14,000","99000"
"2006 cls 500  japan imported","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/11/8/2008-c200-amg-gcc-full-option-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMg%3D%3D&pos=297","Mercedes-Benz","C-Class","2006","200,000","17500"
"دبي","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/11/7/%D8%AF%D8%A8%D9%8A-2-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMg%3D%3D&pos=298","Mercedes-Benz","C-Class","2012","63,000","125000"
"clean c class for sale under warranty all age...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/11/7/clean-c-class-for-sale-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMg%3D%3D&pos=299","Mercedes-Benz","C-Class","2016","81,000","135000"
"Mercedes C180 - 2005 Model In perfect Conditi...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/11/7/mercedes-c180-2005-model-in-perfect-condit-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMg%3D%3D&pos=300","Mercedes-Benz","C-Class","2005","232,000","12000"
"الشارقه","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/11/5/%D8%A7%D9%84%D8%B4%D8%A7%D8%B1%D9%82%D9%87-2-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMg%3D%3D&pos=301","Mercedes-Benz","C-Class","2018","30,500","230000"
"MERCEDES C300///AMG 2016","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/11/5/mercedes-c300amg-2016-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMg%3D%3D&pos=302","Mercedes-Benz","C-Class","2016","51,000","160000"
"MERCEDES C300 AMG *GCC*","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/11/5/mercedes-c300-amg-gcc--2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMg%3D%3D&pos=303","Mercedes-Benz","C-Class","2014","58,000","81000"
"- SOLD -","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/11/5/2008-mercedes-benz-c280-avantgarde-for-sal-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAxMg%3D%3D&pos=304","Mercedes-Benz","C-Class","2008","193,000","20000"
